station,name,distance,address,category
9,Taksim,480,170 avenue Jean Jaurès,Doner Restaurant
9,Chiken Braise,502,59 rue Charles Nodier,Restaurant
9,Restaurant la Boucherie,526,30 route des Petits Ponts,Brasserie
9,Hao Dong,583,156 avenue Jean Jaurès,Chinese Restaurant
9,Buns Paris Ourcq,589,165 avenue Jean Jaurès,Burger Joint
9,Shirel's,607,1 Bis rue Goubet,Kosher Restaurant
9,Chéri Coco,621,12 All. des Ateliers,Vegan and Vegetarian Restaurant
9,Lakshmi,624,37 rue du Pré Saint-Gervais,Fast Food Restaurant
9,Mazlum,706,avenue Jean Lolive,Turkish Restaurant
9,Canal Burger,759,36 Bis rue Hoche,Burger Joint
9,Gallo Blu,835,16 rue Beaurepaire,Pizzeria
9,Yello's,860,30 avenue Corentin Cariou,Coffee Shop
9,City of Science and Industry,883,30 avenue Corentin Cariou,Museum
9,Le Gevaudan,914,31 Rue Eugène et Marie-Louise Cornet,Bar
9,Saint Mathieu Pizzéria,962,9 boulevard Edouard Vaillant,Pizzeria
9,Le Smoke King,987,17 rue d'Hautpoul,Restaurant
9,McDonald's,955,3 Allèe Darius Milhaud,Burger Joint
9,Mazri Said,248,28 rue Eugène Jumin,Fast Food Restaurant
9,Debit Immediat,416,211 avenue Jean Jaurès,Fast Food Restaurant
9,Quarter Food,434,187 avenue Jean Jaurès,Fast Food Restaurant
9,Ohï Sushi,5011,46 rue Honoré d'Estienne d'Orves,Restaurant
9,Les Enfants du Danube,657,29 boulevard d'Algérie,Café
10,La Petite Tour,89,11 rue de la Tour,French Restaurant
10,Le Passy,31,2 rue de Passy,Bar
10,La Suite Girafe,565,1 place du Trocadéro et du Onze Novembre,Restaurant
10,Café de l'Homme,476,17 place du Trocadéro et du Onze Novembre 1918,Bar
10,Cité de l'architecture et du patrimoine,580,1 place du Trocadéro et du Onze Novembre,Museum
10,Pierre Hermé,323,58 avenue Paul Doumer,Bakery
10,Carette,621,4 place Trocadero et du Onze Novembre 25 place des Vosges,Tea Room
10,Palais de Chaillot,489,1 place du Trocadéro et du Onze Novembre,Museum
10,Restaurant 58 Tour Eiffel,751,5 avenue Anatole France,French Restaurant
10,Mokus l'Écureuil,648,116 avenue Kléber,Pizzeria
10,Chez Maram,856,30 rue de Longchamp,Hookah Bar
10,Mayfair Garden,823,33 rue de Longchamp,Indian Restaurant
10,Le Coq,610,2 place du Trocadéro et du Onze Novembre avenue Kléber,Brasserie
10,Huîtres et Saumons de Passy,391,17 rue de l'Annonciation,Seafood Restaurant
10,Café du Trocadéro,591,8 place du Trocadéro et du Onze Novembre 1918,Café
10,Paul Chêne,825,123 rue Lauriston,French Restaurant
10,Le Casse Noix,996,"56 rue de la Fédération, 15e",Brasserie
10,Restaurant Brach,718,Hôtel Brach,Restaurant
10,Frog XVI,748,110 bis avenue Kléber,Beer Bar
10,Le Shang Palace,904,10 avenue d'Iéna,Cantonese Restaurant
10,Musée de l'Homme,455,17 place du Trocadéro et du Onze November 16e,Museum
10,La Bauhinia,898,10 avenue d'Iéna,French Restaurant
10,Le New York,829,48 avenue de New York,Lounge
10,FRAME Brasserie California,707,28 rue Jean Rey,Restaurant
10,A la Fontaine,852,12 rue de Boulainvilliers,Bar
10,La Matta,401,23 rue de l'Annonciation,Italian Restaurant
10,Yamazaki France,736,6 Chaussée de la Muette,Tea Room
10,Sushi Gourmet,871,1 rue de l'Assomption,Fast Food Restaurant
10,Chez Zhong,899,69 avenue Kléber,Chinese Restaurant
10,Café Ducale,855,110 rue Lauriston,French Restaurant
10,Le Metropolitan,803,10 place de Mexico,French Restaurant
10,Brasserie de la Tour Eiffel,876,2 avenue de la Bourdonnais quai Branly,Bar
10,Daroco 16,895,3 place Clément Ader,Italian Restaurant
10,Le Paris 16,896,18 rue des Belles Feuilles,Pizzeria
10,New Jawad Longchamp,864,30 rue de Longchamp,Indian Restaurant
10,Madame Brasserie,750,5 avenue Anatole France,Restaurant
10,La Rotonde de la Muette,811,"12 Chaussee de la Muette, Paris",Diner
10,Corso Kléber,809,79 avenue Kléber,Diner
10,Capitaine Fracasse,437,Pont de Bir Hakeim,Diner
10,Firmine,940,"38 bis, avenue de Suffren",Pizzeria
10,Le Bistro Parisien,704,Port de la Bourdonnais 75007,Bistro
10,Aux Trois Nagas,252,18 avenue du Président Kennedy,Fast Food Restaurant
10,Essaouira,785,16 rue de Magdebourg,Eastern European Restaurant
10,Castel Cafe,617,5 avenue de Suffren,Bar
10,L'aQuarium,658,2 avenue Albert de Mun,Night Club
10,Les Ondes,915,2 avenue de Versailles,Bar
10,Le Bistro de Longchamp,829,40 rue de Longchamp,Bar
10,Chez Ribe,688,15 avenue de Suffren,Café
10,Pizza Iolanda,577,105 quai de Branly,Pizzeria
10,Di Vino,772,1 place de Mexico,Pizzeria
11,Musée Jacquemart André,432,158 boulevard Haussmann,Museum
11,Café Antonia,214,112 rue du Faubourg Saint-Honoré,Restaurant
11,Kalamata Paris,25,31 rue de la Boétie,Greek Restaurant
11,Le Gabriel,478,42 avenue Gabriel,French Restaurant
11,Matignon Paris,561,3 avenue de Matignon,Brasserie
11,Shabestan,503,5 rue du Commandant Rivière,Middle Eastern Restaurant
11,"Hôtel de Crillon, A Rosewood Hotel",808,10 place de la Concorde,Bar
11,Mondaine de Pariso,594,23 rue de Ponthieu,Lounge
11,Grand Palais,877,"3 avenue du Général Eisenhower, 8e",Art Museum
11,Les Ambassadeurs,812,10 rue Boissy d'Anglas,French Restaurant
11,Le Jardin du Petit Palais (Petit Palais),851,avenue Winston Churchill,Café
11,Valois,578,1 place de Rio de Janeiro,Bar
11,Azur Cafe,851,63 rue de Ponthieu,Café
11,Perruche,840,Printemps de l'Homme,Lounge
11,Le Berkeley,529,7 avenue Matignon,Brasserie
11,Buddha Bar,741,8 Bis rue Boissy d'Anglas,Lounge
11,L'Espace Village Royal,707,25 rue Royale,Restaurant
11,Rimal,850,94 boulevard Malesherbes,Lebanese Restaurant
11,Village Madeleine,774,14 rue Tronchet,Brasserie
11,Pret A Manger,847,11 rue de Sèze,Sandwich Spot
11,86Champs,920,86 avenue des Champs-Elysées,Café
11,Le Carré Elysée,581,49 avenue Franklin Delano Roosevelt,French Restaurant
11,Yannick Alleno au Pavillon Ledoyen,846,8 avenue Dutuit,French Restaurant
11,Maxim's,841,3 rue Royale,French Restaurant
11,Café Chic,292,126 rue du Faubourg Saint-Honoré,Cocktail Bar
11,L'Avenue,1002,41 avenue Montaigne,Brasserie
11,Artcurial,767,7 rond-point des Champs-Élysées,Art Gallery
11,Blend Madeleine,918,18 rue Duphot,Burger Joint
11,Gran Caffe Convivium,969,28 rue Marbeuf 75008,Pizzeria
11,Arcades des Champs-Élysées,873,76-78 avenue des Champs-Élysées,Restaurant
11,Les 110 de Taillevent,967,195 rue du Faubourg Saint-Honoré,Brasserie
11,Café le Jardin du Petit-Palais,858,1 avenue Dutuit,Café
11,Mini Palais,974,3 avenue Winston Churchill Grand Palais,Brasserie
11,Five Guys Champs-Élysées,855,49-51 avenue des Champs-Élysées,Burger Joint
11,Le Chat Blanc,498,61 avenue Franklin Delano Roosevelt,Coffee Shop
11,L'Entrecôte de Paris,808,29 rue de Marignan,Steakhouse
11,Annapurna,694,32 rue de Berri,Indian Restaurant
11,PavYllon,798,8 avenue Dutuit,Restaurant
11,Cojean,941,Printemps Haussmann,Salad Restaurant
11,Le Baudelaire,975,6-8 rue Duphot,French Restaurant
11,La Maison de l'Aubrac,905,37 rue Marbeuf,French Restaurant
11,Madeleine 7,936,7 boulevard de la Madeleine,Bistro
11,Burger King,749,124 rue la Boétie,Burger Joint
11,Elysées Liban,509,77 rue de la Boetie,Pizzeria
11,The Kitchen,711,44 rue de Ponthieu,Restaurant
11,Cafe Di Roma,818,35 avenue des Champs-Élysées,Pizzeria
11,Café Lapérouse,931,2 place de la Concorde,Café
11,Le Greffulhe,709,29 rue des Mathurins,Brasserie
11,Morny,658,99 rue de la Boetie,Café
11,Le Deauville,997,75 avenue des Champs-Élysées,Bar
12,Neige d'été,593,12 rue de l'Amiral Roussin,French Restaurant
12,Le Plan B,734,28 rue de Lourmel,Beer Bar
12,O Coffeeshop,743,23 rue de Lourmel,Coffee Shop
12,Kohyang,610,6 rue du Général Estienne,Korean Restaurant
12,Mazeh,399,65 rue des Entrepreneurs,Pizzeria
12,Gioco,167,2 rue Mademoiselle,Italian Restaurant
12,The Counter Rugby Bar (Le Comptoir),743,354 bis rue de Vaugirard,Sports Bar
12,Le Café du Commerce,512,51 rue du Commerce,French Restaurant
12,Matsuyama,513,155 rue Lecourbe,Brasserie
12,Bong,999,42 rue Blomet,Korean BBQ Restaurant
12,La Petite Rotonde,329,44 avenue Félix Faure,Brasserie
12,142 Crêperie Contemporaine,799,59 59 rue Saint Charles,Fast Food Restaurant
12,Le Beurre Noisette,920,"68 rue Vasco de Gama, 15e",Bistro
12,Celtic Corner,312,88 rue de la Croix Nivert,Sports Bar
12,L'Os à moelle,905,"3 rue Vasco-de-Gama, Paris",Brasserie
12,Rhinoceros,647,35 rue de Lourmel,Bar
12,Good News Coffee Shop,289,27 bis rue Mademoiselle,Coffee Shop
12,Via Del Gusto,679,344 rue de Vaugirard,Pizzeria
12,La Cantine du Troquet Dupleix,998,53 boulevard de Grenelle,Brasserie
12,Au Bureau Paris 15,141,1 place Etienne Pernet,Brasserie
12,Manna,621,44 rue de Lourmel,Korean Restaurant
12,Au Dernier Métro,884,70 boulevard de Grenelle,Bar
12,Kintaro,708,6 rue Dombasle,Fast Food Restaurant
12,Les Artisans,805,106 rue Lecourbe,Bar
12,La Bodega Cambronne,797,37 rue Cambronne,Bar
12,El Fares,879,166 boulevard de Grenelle,Pizzeria
12,Le Relais du 15ème,593,78 avenue Emile Zola,Brewery
12,Fratelli Castellano,606,43 rue Fondary,Pizzeria
12,L'Armandie,519,"2 bis, rue Pétel",Brasserie
12,Commerce,301,18 place du Commerce,Bar
12,La Gauloise,942,"59 avenue de la Motte-Picquet, 15e",Brasserie
12,Bistro Dupleix,895,62 boulevard de Grenelle,Bistro
12,L'Inattendu,565,99 rue Blomet,Brasserie
12,Mawadé,847,393 rue de Vaugirard,Middle Eastern Restaurant
12,Le Buron,916,119 avenue Félix Faure,Bistro
12,Mama'Lou,696,20 rue Violet,Coffee Shop
12,Café Beaugrenelle,683,89 rue Saint Charles,Bar
12,Restaurant Téhéran,781,8 rue Beaugrenelle,Restaurant
12,Le Murmure,369,108 rue de la Convention,Coffee Shop
12,La Troïka Libanaise,804,20 rue des Quatre Frères Peignot,Deli
12,Au Moka,839,92 boulevard de Grenelle,Bar
12,Pizza Amalfi,920,4 rue Viala,Bar
12,750g la Table,974,397 rue de Vaugirard,French Restaurant
12,Gloriette Café,683,58 rue de la Convention,Brasserie
12,Le Relais Charbon,637,38 rue des Entrepreneurs,Bar
12,Les Écrivains,918,15 rue des Favorites,Wine Bar
12,Novotel Lounge Bar View,851,257 rue de Vaugirard,Cocktail Bar
12,Pizza Flora,874,113 rue Cambronne,Pizzeria
12,Le Cosmos Cafe,518,133 avenue Emile Zola,Bar
12,Le Primerose,924,64 avenue de la Motte-Picquet,Coffee Shop
13,Chez Tang,49,54 rue des Bons Raisins,Asian Restaurant
13,Michiko,119,20 place des Maîtres Vignerons,Sushi Restaurant
13,Ina Ka Mura,175,163 avenue 18 Juin 1940,Japanese Restaurant
13,Nabab Kebab,510,63 avenue du Dix Huit Juin 1940,Kebab Restaurant
13,Nab's,520,63 avenue du Dix Huit Juin 1940,Fast Food Restaurant
13,Au Bon Royal,550,37 avenue du Dix Huit Juin 1940,Chinese Restaurant
13,Le Marigny,559,92 rue Danton,Bar
13,O'Tacos,565,33 avenue du Dix Huit Juin 1940,Taco Restaurant
13,La Squadra,679,2 rue des Houtraits,Italian Restaurant
13,B.B.J. S.A.R.L.,719,15 rue des Tartres,Restaurant
13,Novartis Agro S.A.,893,14 boulevard Richelieu,Restaurant
13,Caravela,893,60 bis rue Gallieni,Bar
13,Restaurant Royal d'agen,910,67 rue Gallieni,Chinese Restaurant
13,Restaurant la Terrasse Rueil-Malmaison,915,28 rue de la Libération,Restaurant
13,Le Père Joseph,925,4 Place Richelieu,Restaurant
13,Le Richelieu,946,53 rue Haute,Café
13,la Bagelerie,974,145 avenue du Dix Huit Juin 1940,Bagel Shop
13,Restaurant Haveli,985,37 rue du Château,Indian Restaurant
13,Le Bistroquet,995,35 rue du Chateau,Bar
13,Caserne Guynemer,1204,64 avenue Paul Doumer,Restaurant
13,Pizzeria Crousty,163,69 avenue du Président Pompidou,Restaurant
13,La Mediterraneenne,175,5 rue de la Libération 39 rue du Gue,Restaurant
13,Gourmandises & compagnie,728,rue de Gènes,Deli
13,Comida Express,872,54 rue Gambetta,Fast Food Restaurant
13,145 Street,974,145 avenue du Dix Huit Juin 1940,Restaurant
14,Cercle National des Armées,103,8 place Saint Augustin,French Restaurant
14,Perruche,613,Printemps de l'Homme,Lounge
14,Musée Jacquemart André,681,158 boulevard Haussmann,Museum
14,La Maison de la Truffe,692,"19 place de la Madeleine, 8e",Deli
14,Restaurant Pompei,520,19 rue de Castellane,Pizzeria
14,Village Madeleine,672,14 rue Tronchet,Brasserie
14,Rimal,752,94 boulevard Malesherbes,Lebanese Restaurant
14,Café Antonia,590,112 rue du Faubourg Saint-Honoré,Restaurant
14,Pret A Manger,801,11 rue de Sèze,Sandwich Spot
14,Le Gabriel,858,42 avenue Gabriel,French Restaurant
14,Sofitel Le Scribe Paris Opéra,958,1 rue Scribe,French Restaurant
14,Valois,691,1 place de Rio de Janeiro,Bar
14,Matignon Paris,957,3 avenue de Matignon,Brasserie
14,Les Ambassadeurs,992,10 rue Boissy d'Anglas,French Restaurant
14,Sofitel Paris le Faubourg,873,15 rue Boissy d'Anglas,Restaurant
14,L'Espace Village Royal,803,25 rue Royale,Restaurant
14,Cojean,707,Printemps Haussmann,Salad Restaurant
14,Kalamata Paris,417,31 rue de la Boétie,Greek Restaurant
14,Buddha Bar,900,8 Bis rue Boissy d'Anglas,Lounge
14,Shabestan,868,5 rue du Commandant Rivière,Middle Eastern Restaurant
14,Pny Burger Citadium,667,50-56 rue de Caumartin,Burger Joint
14,Blend Madeleine,954,18 rue Duphot,Burger Joint
14,Mondaine de Pariso,989,23 rue de Ponthieu,Lounge
14,Market,861,15 avenue de Matignon,Pizzeria
14,Cafe M,396,24 boulevard Malesherbes,Café
14,La Cour de Rome,331,3 rue de la Pépinière,Restaurant
14,Casa Cosa,845,30 rue de Mogador,Italian Restaurant
14,Loyal,734,70 bis rue d'Amsterdam,Restaurant
14,El&N,994,40 boulevard Haussman,Café
14,Espressamente Illy,770,13 rue Auber,Bar
14,Le Berkeley,924,7 avenue Matignon,Brasserie
14,Madeleine 7,909,7 boulevard de la Madeleine,Bistro
14,Le Café du Coin,555,27 rue d'Anjou,Brasserie
14,Le Carré Elysée,980,49 avenue Franklin Delano Roosevelt,French Restaurant
14,The Cricketer,454,41 rue des Mathurins,Beer Bar
14,Café Chic,688,126 rue du Faubourg Saint-Honoré,Cocktail Bar
14,Le Greffulhe,538,29 rue des Mathurins,Brasserie
14,Le Chat Blanc,887,61 avenue Franklin Delano Roosevelt,Coffee Shop
14,Musée du Parfum,908,"9 rue Scribe, 9e",Art Museum
14,Elysées Liban,889,77 rue de la Boetie,Pizzeria
14,Capucine Café,951,39 boulevard des Capucines,Café
14,L'Arcade Haussmann,427,82 boulevard Haussmann,Café
14,Triadou Haussmann,471,80 boulevard Haussman rue de Rome,Bistro
14,Le Dôme Villiers,643,4 avenue de Villiers,Brasserie
14,1 T rue Scribe,978,1 Ter rue Scribe,Café
14,Hippopotamus Steakhouse,904,5 boulevard des Batignolles,Fast Food Restaurant
14,Maison Noura au Printemps Haussmann,738,58 boulevard Haussmann,Lebanese Restaurant
14,Paris-London,808,16 place de la Madeleine,Bar
14,Café Madeleine,701,35 place de la Madeleine,Café
14,Burger King,529,2 rue d'Amsterdam,Fast Food Restaurant
15,Le Beurre Noisette,330,"68 rue Vasco de Gama, 15e",Bistro
15,The Counter Rugby Bar (Le Comptoir),452,354 bis rue de Vaugirard,Sports Bar
15,L'Os à moelle,437,"3 rue Vasco-de-Gama, Paris",Brasserie
15,Kohyang,726,6 rue du Général Estienne,Korean Restaurant
15,La Petite Rotonde,370,44 avenue Félix Faure,Brasserie
15,Via Del Gusto,533,344 rue de Vaugirard,Pizzeria
15,Mazeh,828,65 rue des Entrepreneurs,Pizzeria
15,Matsuyama,910,155 rue Lecourbe,Brasserie
15,Kintaro,631,6 rue Dombasle,Fast Food Restaurant
15,Gioco,756,2 rue Mademoiselle,Italian Restaurant
15,Mawadé,437,393 rue de Vaugirard,Middle Eastern Restaurant
15,Le Buron,464,119 avenue Félix Faure,Bistro
15,Celtic Corner,882,88 rue de la Croix Nivert,Sports Bar
15,Good News Coffee Shop,861,27 bis rue Mademoiselle,Coffee Shop
15,Au Bureau Paris 15,733,1 place Etienne Pernet,Brasserie
15,Le Relais du 15ème,948,78 avenue Emile Zola,Brewery
15,Naturellement,913,"33 bis, rue Mademoiselle",Wine Bar
15,L'Armandie,935,"2 bis, rue Pétel",Brasserie
15,Le Murmure,349,108 rue de la Convention,Coffee Shop
15,750g la Table,505,397 rue de Vaugirard,French Restaurant
15,L'Inattendu,889,99 rue Blomet,Brasserie
15,Commerce,893,18 place du Commerce,Bar
15,Café Beaugrenelle,985,89 rue Saint Charles,Bar
15,La Troïka Libanaise,970,20 rue des Quatre Frères Peignot,Deli
15,Gloriette Café,681,58 rue de la Convention,Brasserie
15,Le Bistrot d'André,781,232 rue Saint-Charles,French Restaurant
15,Da Lucia,57,281 rue Lecourbe,Italian Restaurant
15,Le Relais Charbon,945,38 rue des Entrepreneurs,Bar
15,L'Accolade,139,208 rue de la Croix Nivert,Coffee Shop
15,La Corbeille A Pains,146,197 rue de la Croix-Nivert,Bakery
15,Rasna Restaurant Indien,157,214 rue de la Croix Nivert,Indian Restaurant
15,Xv Bar,167,205 rue de la Croix Nivert,Brewery
15,O'Zaromes,206,14 rue Jean Maridor,French Restaurant
15,Cantine CRE-RATP,245,224 rue de la Croix-Nivert,Buffet
15,SagarMatha Restaurant -1er restaurant Népalais de Paris,288,2 rue François Mouthon,Indian Restaurant
15,Pizza Eva,297,10 rue Auguste Chabrières,Pizzeria
15,Le Felix Faure,301,133 avenue felix Faure,Restaurant
15,New Toyoyaki,977,12 rue Jeanne d'Arc,Japanese Restaurant
15,Perlamatta,321,114 rue de la Convention,Coffee Shop
15,Le Murmure Fracassant,349,108 rue de la Convention,Bar
15,Osaka,458,7-17 boulevard Victor,Japanese Restaurant
15,Sixties Sandwiches,494,57 boulevard Victor,Fast Food Restaurant
15,Annie et Gilles,501,7 boulevard Victor,Bakery
15,Maxi Delices,607,145 avenue Félix Faure,Restaurant
15,Malak Al Tawouk,672,148 rue Saint Charles,Lebanese Restaurant
15,Chef Elias Fares,753,54 rue de la Convention,Middle Eastern Restaurant
15,Café du Marché,968,238 rue de la Convention,Bar
15,Albergo 15,756,2 rue Mademoiselle,Restaurant
15,Leng Chung,810,178 rue Lecourbe,Asian Restaurant
15,McDonald's,576,192 rue de la Convention,Burger Joint
16,Chez Kimly,553,86 rue Didot,Vietnamese Restaurant
16,Le Jéroboam,629,72 rue Didn't,French Restaurant
16,La Cantine du Troquet Pernety,992,101 rue de l'Ouest,Bistro
16,Le Libanais de Montrouge,670,61 avenue Pierre Brossolette,Lebanese Restaurant
16,Le Caroubier,814,82 boulevard Lefebvre,African Restaurant
16,Spiga d'Oro 2,953,"85 bis, rue Jean Bleuzen",Pizzeria
16,Il Macchiato,421,168 rue Raymond Losserand,Café
16,Le Café Chineur,700,170 rue d'Alésia,Bar
16,Thai Ko Samui (Thaï Ko Samui),649,68 rue Didot,Thai Restaurant
16,Crêperie Parisienne,778,70 avenue Jean Moulin,Restaurant
16,Les Artistes,729,60 rue Didot,Lounge
16,Dokkebi,781,121 rue Raymond Losserand,Korean Restaurant
16,Domino's Pizza,948,5 avenue de la Marne,Pizzeria
16,Pizza Angelina,286,197 rue Raymond Losserand,Pizzeria
16,L'Auberge Calabraise,322,64 boulevard Brune,Italian Restaurant
16,La Parisienne,369,2 rue Voltaire,Restaurant
16,Firmin,415,121 rue Didot,Brasserie
16,Pizza Della Nonna,637,57 avenue Pierre Larousse,Pizzeria
16,Cuisine créole & oriental,639,1 rue Raymond Fassin,Cajun and Creole Restaurant
16,Boucherie du Temps Passé (Boucherie Limousine),678,85 rue Didot,Deli
16,Jeongané,702,60 rue des Morillons,Korean Restaurant
16,Sweety Crepes,705,182 rue d'Alesia,Restaurant
16,Gabia,731,77 rue Brancion,Restaurant
16,La Délicieuse,765,4 place du Onze Novembre,Bakery
16,La Liberté,765,82 avenue Pierre Larousse,Restaurant
16,Shanghai,775,68 rue de Vouillé,Asian Restaurant
16,Restaurant Sandwicherie Grec Brancion,782,67 rue Brancion,Fast Food Restaurant
16,Yoshiba,801,129 boulevard Gabriel Péri,Restaurant
16,Le Monclar,825,33 rue Georges Pitard,Bistro
16,Le New Mail,882,31 rue Eugene Varlin 23 rue Danton,Bistro
16,La Piazza,901,34 rue de Vouillé,Pizzeria
16,La Main d'Or,902,45 rue de Gergovie,Restaurant
16,Darrel,937,41/43 rue de Cronstadt,Restaurant
16,Le Perroquet,938,56 rue des Plantes,Sports Bar
16,Top Sushi MY SUSHI,245,10 boulevard Brune,Restaurant
16,Nt Paris Regal,514,105 rue Didot,Restaurant
16,ABI,637,185 rue Raymond Losserand,Fast Food Restaurant
16,Hypnose Restaurant,646,21 avenue de la Porte de Châtillon,Restaurant
16,Jadorée,861,45 rue Brancion,Restaurant
17,Les Restaurants du Coeur,209,161 avenue de la République,Restaurant
17,Le Medaillon (Le Médaillon),553,100 avenue de la République,Brasserie
17,Jasmin,578,81/97 avenue du Général de Gaulle,Pizzeria
17,Palais de l'Épi d'Or,656,3 avenue de l'Épi d'Or,Indian Restaurant
17,Chrono Pizza,722,47 avenue de la République,Pizzeria
17,Jardins d'Italie,752,50 bis avenue de la République,Pizzeria
17,Paëlla Espana,796,35 avenue de la République,Fast Food Restaurant
17,Melanzana,871,6 boulevard Paul Vaillant Couturier,Pizzeria
17,Le Tandoor,876,6 boulevard Paul Vaillant Couturier,Indian Restaurant
17,Parijat,876,6 boulevard Paul Vaillant Couturier,Indian Restaurant
17,Srs Chicken Spot,878,151 rue de Chevilly,Fast Food Restaurant
17,Pizzeria Monte Cassino,962,1 avenue des Dahlias,Pizzeria
17,All Italiana,972,43 boulevard Paul Vaillant Couturier,Pizzeria
17,Amaral Joaquim,97,133 bis avenue de la République,Café
17,King Chef,490,26 boulevard Auguste Rodin,Fast Food Restaurant
17,Assalam,620,104 rue de Chevilly,Deli
18,Château de Malmaison,539,avenue du Château de Malmaison,Museum
18,Parc de Bois Preau,720,1 avenue de l'Impératrice-Joséphine,Museum
18,Le Fruit Défendu,691,80 boulevard de Belle Rive,Brasserie
18,Kim Yang,134,3-7 rue Édouard Manet,Asian Restaurant
18,La Brasserie du Château,222,193 avenue Napoléon Bonaparte,Bistro
18,Pavillon Joséphine,237,191 avenue Napoléon Bonaparte,French Restaurant
