station,name,distance,address,rating
51,Pizzeria Popolare,1883.4477356188652,111 rue Réaumur,4.2
51,La Jacobine,1011.9852610106274,59-61 rue Saint-André des Arts,4.5
51,Chez Fernand,765.1318145169586,13 rue Guisarde,4.1
51,Musée du Louvre,965.1918246352652,Place du Carrousel,4.5
51,La Bonne Excuse,358.4365824435542,48 rue de Verneuil,4.7
51,Restaurant le Meurice Alain Ducasse,1097.5414044596082,228 rue de Rivoli,4.2
51,Café Varenne,224.6929451415909,36 rue de Varenne,4.4
51,Semilla,841.340691040041,54 Rue Seine,4.2
51,La Régalade,1370.7857054822005,106 rue Saint-Honoré,4.5
51,Le Florimond,1352.5761667118609,19 avenue de la Motte Picquet,4.6
51,Le Perron,351.23072743608344,6 rue Perronet,4.3
51,Auguste,687.092506954597,54 rue Bourgogne,4.5
51,Carpe Diem Café,1578.137323214818,21 rue des Halles,4.2
51,Ippudo Saint-Germain,920.4905674108173,14 rue Grégoire de Tours,4.0
51,Ze Kitchen Galerie,1122.8491462761501,4 rue des Grands Augustins,4.2
51,Drouant,1601.2412369202289,16-18 place Gaillon,4.1
51,Les Deux Magots,595.5862690521689,6 place Saint-Germain des Prés,3.7
51,Le Christine,1078.8370103960913,1 rue Christine,4.1
51,Bistrot Richelieu,1440.8054082819524,45 rue de Richelieu,4.2
51,Chez France,1376.159482860498,9 rue Amélie,4.5
51,Ô Chateau,1657.745973574769,68 rue Jean-Jacques Rousseau,4.4
51,Sanukiya,1164.9083106779299,9 rue d'Argenteuil,4.5
51,Costa d'Amalfi,430.39527164265445,65 rue de l'Université,4.5
51,Takara,1281.395222817783,14 rue Molière,4.5
51,La Poule au Pot,1461.8061313530204,9 rue Vauvilliers,4.2
51,La Société,572.0084971559763,4 place Saint Germain,3.9
52,Il Caravaggio,788.3876079719985,27 allée Saint-Cucufa,4.0
52,La Marquise,1316.5378624019509,9-10 place Saint Louis,4.5
52,Il Boccaccio,923.7343775501213,43 ave de la Celle St Cloud,2.8
52,Le Swing,1338.6263283117178,129 avenue de la Celle Saint-Cloud,4.0
52,Villa Lidia,1492.4288841482962,36 boulevard de Jardy,0.0
52,Maya,1818.8206393229893,45 rue de Saint-Cloud,0.0
52,Jardin de Pékin,1399.408742096926,102 Boulevard Republique,1.0
53,Le Hide,398.3344469502367,10 Rue Gén Lanrezac,4.5
53,La Coïncidence,1370.8329054845003,15 rue Mesnil,4.5
53,Gabylou,174.01842825775083,15 rue d'Armaillé,4.6
53,Caffé Caesar,499.4757301088074,4 avenue Carnot,4.7
53,Le Cinq,1365.6736721931416,,4.7
53,L'Atelier de Joël Robuchon,852.3192184569186,133 avenue des Champs-Elysées,4.1
53,Le Bistro Marbeuf,1501.2316020402989,21 rue Marbeuf,4.0
53,Inform Café,272.83336613029013,25 Rue des Acacias,4.6
53,Môm,52.33041556895453,4-6 rue Pierre Demours,3.8
53,Le P'tit Wagram,486.27285680516735,45 avenue de Wagram,4.6
53,Le Sens Unique,1397.8538281319936,47 rue de Ponthieu,4.4
53,La Casa di Sergio,160.11700565884757,77 ave Ternes,3.7
53,Le Crystal,377.831214293993,10 rue des Acacias,4.5
53,L'Ecluse,255.17288320408358,1 rue d'Armaillé,3.8
53,La Cuisiniere Lyonnaise,318.72801468858256,37 rue Saint-Ferdinand,4.8
53,Pad Thai,357.5729425311721,11 rue de Montenote,4.3
53,Le Brasier,35.256282760527185,58 avenue des Ternes,3.5
53,Fabbrica,332.48101654025857,19 rue de l'Etoile,3.9
53,Il Etait une Oie dans le Sud Ouest,593.9327266831873,8 Rue Gustave Flaubert,4.3
53,Bustronome,770.4752737798617,2 avenue Kléber,4.5
53,Caius,227.6603787260987,6 rue d'Armaille,4.0
53,Samesa,456.8221213378991,13 rue Brey,4.4
53,Maison Rostang,551.1748722306118,20 rue Rennequin,4.4
53,Le Taillevent,984.9124007622001,15 rue Lamenais,4.4
53,Jean Imbert au Plaza Athénée,1755.3438773464025,,4.2
53,L'Huîtrier,331.26569079342346,16 rue Saussier Leroy,4.2
53,Schum,1054.1895864304424,50 rue Lauriston,4.6
53,Frédéric Simonin,199.6973303916645,25 rue Bayen,4.0
53,Chez Gabrielle,466.2339765157771,7 rue de l'Etoile,4.7
53,Le Bistrot d'à Côté Flaubert,570.2180944639164,10 rue Gustave Flaubert,4.3
53,Café Latéral,525.4778256553992,4 ave Mac-Mahon,3.7
53,Apicius,1344.2535208661245,20 rue d'Artois,4.4
53,Au Petit Marguery,49.8428952021226,64 avenue des Ternes,3.4
53,Le Ballon des Ternes,464.0700396141725,103 avenue Ternes,3.6
53,La Famiglia di Rebellato,478.5965328141665,73 bis avenue Niel,4.5
53,L'Italien,1496.1523061660791,40 rue de Ponthieu,4.6
53,L'Aligot,450.2972390647124,73 avenue Niel,4.9
53,Chez Barbara,1114.1272315503168,47 rue Washington,4.3
53,T Thaï,440.49750153198664,18 Rue Brey,4.6
53,Da Franco,446.72483136035976,21 rue Ruhmkorff,4.5
53,Le Petit Acacia,228.61124837628543,58 Rue Acacias,3.8
53,Le General,529.4709445940199,17 ave de Wagram,3.5
53,Ricci Pizza,247.13156507236658,45 Rue Bayen,3.8
53,La Famiglia,373.5581570937464,2 Rue Waldeck Rousseau,4.1
53,Chez Savy,1820.9915315277551,23 rue Bayard,4.4
53,Brooklyn Café,320.54626577161315,32 place Saint-Ferdinand,4.1
53,Lasserre,2011.3607541519623,17 ave Franklin D Roosevelt,4.4
53,La Maison de l'Aubrac,1471.788539912156,37 rue Marbeuf,3.5
53,Chez André,1540.0477403141033,12 rue Marbeuf,3.6
53,Trattoria di Bellagio,449.6440385058812,101 avenue des Ternes,3.8
54,L'Arpège,257.14509267151186,84 rue de Varenne,4.0
54,Le Soufflé,1464.6224606922688,36 rue du Mont Thabor,4.3
54,L'Atelier de Joël Robuchon,667.8149300819169,5 rue de Montalembert,4.1
54,La Fontaine de Mars,1330.6838402197807,129 rue Saint-Dominique,4.4
54,Chez Fernand,1458.4266889819824,9 rue Christine,4.4
54,Auguste,340.2275080687615,54 rue Bourgogne,4.5
54,L'Ami Jean,1199.9739608719246,27 rue Malar,4.2
54,Guy Savoy,1474.6285287020044,Monnaie de Paris,4.6
54,Café de Mars,1330.183977797954,11 rue Augereau,4.5
54,Musée Rodin,301.8738989465671,77 rue de Varenne,4.5
54,Le Calife,1191.2536363562674,Port des Saints Pères,4.3
54,Le Violon d'Ingres,1368.498630889078,135 rue Saint-Dominique,4.3
54,Musée d’Orsay,795.6761281827783,1 rue de la Légion d'Honneur,4.6
54,Gambino,1764.7621986003724,6 rue Gomboust,4.3
54,La Petite Chaise,578.0708038200929,36 rue Grenelle,4.2
54,Ellsworth,1789.1804173485684,34 rue de Richelieu,4.3
54,Ferdi,1439.6525267400432,32 rue du Mont Thabor,4.0
54,Fish la Boissonnerie,1275.9793972979999,69 rue de Seine,4.2
54,Musée du Louvre,1396.0500580565094,Place du Carrousel,4.5
54,BREIZH Café Odéon | La Crêpe Autrement,1437.5230909872037,1 rue de l'Odéon,4.5
54,Le Bistrot d'Henri,1110.1677716057122,16 rue Princesse,4.2
54,La Jacobine,1422.8936649364382,59-61 rue Saint-André des Arts,4.5
54,Chez Fernand,1113.869210610477,13 rue Guisarde,4.1
54,L'Ardoise,1436.7908007877177,28 rue du Mont Thabor,4.1
54,Le Florimond,917.5061135702807,19 avenue de la Motte Picquet,4.6
54,Semilla,1265.499403694843,54 Rue Seine,4.2
54,Au Bon Accueil,1599.5361377366348,14 rue Monttessuy,4.5
54,Kodawari Ramen,1357.0772889749696,29 rue Mazarine,4.3
54,L'Affable,376.74867443116136,10 rue de Saint-Simon,4.3
54,Le Basilic,374.7053175275747,2 Rue Casimir Périer,3.8
54,Restaurant le Meurice Alain Ducasse,1388.803083483704,228 rue de Rivoli,4.2
54,Chez France,1031.3578401281031,9 rue Amélie,4.5
54,Pottoka,1327.8673250608497,4 rue de l'Exposition,4.6
54,Mariette,1029.2584862875133,24 rue Bosquet,4.8
54,Ippudo Saint-Germain,1327.1169817614234,14 rue Grégoire de Tours,4.0
54,Bistrot Richelieu,1843.6586603825144,45 rue de Richelieu,4.2
54,Café Varenne,290.91667561183306,36 rue de Varenne,4.4
54,Cinq-Mars,717.113978183405,51 rue de Verneuil,4.3
54,Pavillon Ledoyen,1341.7815259200495,8 avenue Dutuit,4.2
54,Jean Imbert au Plaza Athénée,1732.5379212507617,,4.2
54,Baguett's Café | Coffeeshop & Brunch Everyday,1748.0758543145746,33 rue de Richelieu,4.5
54,Aki,1739.938904087902,11 bis rue Sainte-Anne,4.0
54,Kunitoraya - Bistro Udon,1809.514713377139,1 rue Villedo,4.1
54,Il Sorrentino,1533.8713975644787,4 rue de Monttessuy,4.2
54,Sanukiya,1553.1337794667818,9 rue d'Argenteuil,4.5
54,Freddy's,1237.5004506742223,54 rue de Seine,4.6
54,Takara,1688.270357093111,14 rue Molière,4.5
54,Restaurant Georgette,1071.3374330263744,44 rue d'Assas,4.6
54,Le Grand Vefour,1905.001382656395,17 rue de Beaujolais,4.2
54,Café Blanc,1740.951948196951,10 rue Croix des Petits Champs,4.4
55,Le Plomb du Cantal,49.414686297265696,3 rue de la Gaîté,3.7
55,Ciel de Paris,213.85912302893382,33 avenue du Maine,3.6
55,Chez Fernand,1852.631024968946,9 rue Christine,4.4
55,Au Père Louis,1442.9705815100883,38 rue Monsieur le Prince,4.0
55,Backstage Café,219.05202055462925,31 bis rue Gaîté,3.8
55,Les Fauves,214.17307914044633,33 boulevard Edgar Quinet,4.2
55,Bistrotters,1144.845375803925,9 rue Decrès,4.6
55,Nagoya,391.1185660594886,58 boulevard du Montparnasse,3.8
55,BREIZH Café Odéon | La Crêpe Autrement,1559.4192377349857,1 rue de l'Odéon,4.5
55,La Jacobine,1707.0787143201635,59-61 rue Saint-André des Arts,4.5
55,Café Milou,131.73033008057195,10 rue du Maine,3.7
55,Le Timbre,514.2787628675864,3 rue Sainte Beuve,4.5
55,Fish la Boissonnerie,1714.5098850153108,69 rue de Seine,4.2
55,Le Petit Littré,457.9565196044721,16 rue Littré,4.3
55,Le Bistrot d'Henri,1410.1863305566494,16 rue Princesse,4.2
55,Le Plomb du Cantal,114.7083518338321,5 rue du Maine,4.1
55,Kodawari Ramen,1799.2171363880038,29 rue Mazarine,4.3
55,Chez Fernand,1389.6480514753644,13 rue Guisarde,4.1
55,Moustache,514.1752119315141,3 Rue Sainte Beuve,4.5
55,La Cerisaie,108.87856861837346,70 bd Edgar Quinet,3.8
55,Semilla,1693.8767504315815,54 Rue Seine,4.2
55,La Petite Chaise,1421.2696527130554,36 rue Grenelle,4.2
55,Restaurant Georgette,785.2805727552214,44 rue d'Assas,4.6
55,Le Clos Y,333.8984131049289,27 avenue du Maine,4.8
55,Le Bistrot de l'Echanson,178.03514291943807,20 rue de la Gaîté,4.2
55,Ippudo Saint-Germain,1645.9531880607506,14 rue Grégoire de Tours,4.0
55,Ten Chi,164.621501949047,16 Rue Du Maine,4.4
55,Deux Cigales,449.81057303741915,8 Rue Brea,4.3
55,Le Christine,1861.4558802243882,1 rue Christine,4.1
55,Le Jeroboam,1452.7184763737673,72 rue Didot,4.7
55,Oggi,108.11638427855776,15 rue d'Odessa,4.4
55,Tonkatsu-Tombo,304.27634497483166,14 rue de l'Arrivée,4.3
55,Le Tournesol,71.10914021102302,9 rue de la Gaîté,3.0
55,Freddy's,1689.8860070459032,54 rue de Seine,4.6
55,La Grande Cremerie,1668.9146834259682,8 rue Grégoire-de-Tours,4.5
55,Le Procope,1677.6839726404824,13 rue de l'Ancienne Comédie,3.5
55,Taissei,25.681199864482057,4 Rue Gaîté,3.6
55,Café Louise,1517.2211327974096,155 bd Saint Germain,3.9
55,Chez Félicie,967.234638497742,174 avenue du Maine,3.9
55,Pastamore,482.1853918168399,39 boulevard du Montparnasse,4.3
55,Le Falstaff,213.87130925316995,42 rue du Montparnasse,3.6
55,Smoke,151.1726751586299,29 rue Delambre,4.2
55,Auberge de Venise - Dingo American Bar Montparnasse,252.9107604988673,10 rue Delambre,3.4
55,Zia Paris,1937.232661722176,22 avenue de Tourville,4.7
55,Les Deux Magots,1553.9248529416775,6 place Saint-Germain des Prés,3.7
55,Arrivederci pizzeria ,1389.8010457048179,47 rue Gay-Lussac,4.7
55,La Société,1603.520984576393,4 place Saint Germain,3.9
55,D'Chez Eux,1745.0271080500643,2 ave de Lowendal,4.4
55,Les Catacombes de Paris,995.5649707913155,1 avenue du Colonel Henri Rol-Tanguy,4.2
55,L'Epigramme,1731.484268742616,9 rue de l'Eperon,4.3
56,Bustronome,11183.36658490715,2 avenue Kléber,4.5
56,Villa 9 Trois,1086.4925587300509,71 rue Hoche,4.1
56,La Cave,1462.6403784563327,45 rue de Paris,3.8
56,Le Drunken,1508.4576605278646,19 rue Girard,4.7
56,La Mangoune,465.96408136407155,Centre commercial Grand Angle,4.0
56,Les Marmites Volantes,772.0287964901664,47 avenue Pasteur,4.3
56,Café Salé,691.4328853950497,1 avenue Pasteur,3.4
56,Casa Lovi,1505.6630209707198,48 rue de Paris,4.3
56,Restaurant Pizzeria Anita,1138.220259183507,122 boulevard Henri Barbusse,4.8
56,New Kyoto,508.7568348225018,31 rue Franklin,3.0
56,Restaurant Filippo,1318.1049551880242,6 bd Chanzy,3.9
56,Sakura Sushi,1268.563558696023,Centre commercial Croix de Chavaux niveau 1,4.5
56,La Marbrerie,607.7324015868802,21 rue Alexis Lepère,0.0
56,Le Capri,592.3947588397926,19 Rue Fernand Combette,5.0
56,La Station Services,1020.583995131717,27 boulevard Rouget de Lisle,5.0
56,Le Loriot,1036.6386884765393,67 Rue Gaston Lauriau,4.0
56,Le Bidule,1148.7387778086056,31 rue du Capitaine Dreyfus,2.8
56,l'auberge,583.8100611037116,90 boulevard aristid brilland,4.0
56,Le Palais de Ta Sing,671.8690676953848,30 bis avenue Pasteur,3.2
56,Café de la Poste,402.49788807221495,38 rue de l'Ermitage,0.0
56,La Bottega Siciliana,1032.220278042715,32-34 boulevard Rouget de Lisle,4.5
56,Le Rendez-Vous du Marché,1433.91499501823,9 place du Marché,3.7
56,Thé Vert,1016.0819065129976,43 Rue Capit Dreyfus,3.1
56,Le Vane Day Bar,861.5910666665363,30 Avenue Pasteur,3.5
56,Ristorante Del Arte,753.5461364794625,Centre commercial Grand Angle,0.0
56,Veng Hour,465.96408136407155,Centre cial Grande Porte,3.0
56,L'Amitié Rit,1457.6866207376086,120 ave de Président Wilson,3.3
56,La baguette magique,1433.6313515600248,35 bis rue désiré préau,4.0
56,La Fine Bouche,488.2553169409061,35 rue de l'Eglise,0.0
56,Hugo Café,772.8932495455283,Espace Commercial Grand Angle,0.0
56,Eat Sushi,1207.8444405022803,49 boulevard Rouget de l'Isle,0.0
56,La Mama Pizza,1467.0803944283657,34 Rue Anatole France,0.0
56,La Maison Montreuil,1066.7991253813518,31 rue du Capitaine Dreyfus,4.0
56,Bistrot 33,1454.403501448165,33 Rue Desire Preaux,3.6
56,kyoto,493.37881764675814,31 rue franklin,3.3
56,Les 3 Pêches d'or,1286.852564089962,240 boulevard Aristide Briand,3.0
56,Planet Sushi,1916.2713904456948,117 rue de Paris,2.0
56,R Café,1533.9127207303973,59 rue Paris,3.0
56,Gypse,1189.0098527689156,26 rue du Capitaine Dreyfus,0.0
56,Le Rue Parmentier,1118.426498632675,31 Avenue De la Résistance,3.0
56,au delly's cafe,1353.4583090096144,42 rue moliere,0.0
56,Famille CZ,683.6062710222831,6 Avenue Pasteur,3.0
56,Bistrot St Pierre,1630.37938772605,22 rue Édouard Vaillant,0.0
56,Fiesta Mexico,1805.8634318490567,103 rue de Paris,0.0
56,L'arbre à Palabres,744.2072709501009,27 rue Pierre de Montreuil,0.0
56,Ciao Ciao,1252.2332437228276,14 rue du capitaine Dreyfus,3.5
56,La Prima Pizza,883.5596309409968,159 bd Aristide Briand,0.0
56,Pizza Beneto,2079.456450035849,73 bd Gén Leclerc Hautecloque,0.0
56,123 Sushi,937.0652565373326,23 rue Clotilde Gaillard,0.0
56,Bistronomie Le New-Jack-Café,1535.4936000143964,19 B Rue De La Federation,0.0
57,L'Ami Jean,284.3171307178705,27 rue Malar,4.2
57,La Fontaine de Mars,596.8362820507496,129 rue Saint-Dominique,4.4
57,Chez France,281.64114715828384,9 rue Amélie,4.5
57,Le Soufflé,1384.985690988893,36 rue du Mont Thabor,4.3
57,L'Atelier de Joël Robuchon,1434.4230804110537,5 rue de Montalembert,4.1
57,Café de Mars,698.2370452241366,11 rue Augereau,4.5
57,Le Cinq,1051.546966781039,,4.7
57,L'Epicure,1219.9836592372371,112 rue du Faubourg Saint-Honoré,4.6
57,Tomy and Co,79.7153105149627,22 rue Surcouf,4.8
57,Reed - Restaurant,294.5378606980319,11 bis rue Amelie,4.8
57,L'Arpège,824.6727432956865,84 rue de Varenne,4.0
57,Le Bistro Marbeuf,915.9743756582853,21 rue Marbeuf,4.0
57,Le Jules Verne,1112.5185172267034,Avenue Gustave Eiffel,4.3
57,Monsieur Bleu,967.682885458556,20 avenue de New York,3.9
57,Le Violon d'Ingres,647.478730051892,135 rue Saint-Dominique,4.3
57,Brasserie Thoumieux,173.53197038946456,79 rue Saint-Dominique,3.6
57,Petrossian 'Le 144',31.207936972312783,144 rue de l'Université,4.2
57,Il Vino,62.10233109876839,13 bd la Tour Maubourg,3.9
57,Bar du Central,274.9857319057218,99 rue Saint-Dominique,4.1
57,L'Éclair,529.1564428348419,32 rue Cler,4.0
57,Le Sens Unique,1174.686545389647,47 rue de Ponthieu,4.4
57,Chez Monsieur,1413.1492073507598,11 rue Chevalier de Saint-George,4.3
57,L'Atelier de Joël Robuchon,1563.868751258951,133 avenue des Champs-Elysées,4.1
57,Au Bon Accueil,762.3728764683685,14 rue Monttessuy,4.5
57,Musée d’Orsay,1167.870311462185,1 rue de la Légion d'Honneur,4.6
57,Ferdi,1379.8608406635522,32 rue du Mont Thabor,4.0
57,Restaurant de la Tour,1302.3584767713367,6 Rue Desaix,4.8
57,Jean-François Piège,192.10017263792412,79 rue Saint Dominique,3.8
57,Pottoka,606.0528966744262,4 rue de l'Exposition,4.6
57,L'Ardoise,1400.3085155405895,28 rue du Mont Thabor,4.1
57,Chez les Anges,320.2272142089019,54 bd la Tour Maubourg,4.2
57,Le Florimond,685.7571191144164,19 avenue de la Motte Picquet,4.6
57,Gusto Italia,287.9470052917145,11 rue Amélie,4.7
57,Pavillon Ledoyen,742.282963265862,8 avenue Dutuit,4.2
57,Chez Françoise,404.4598559395836,Aérogare des Invalides,3.8
57,Aux Cerises,1226.1102516825836,47 avenue Suffren,4.5
57,Restaurant le Meurice Alain Ducasse,1445.7535053401054,228 rue de Rivoli,4.2
57,Il Sorrentino,679.4196113152046,4 rue de Monttessuy,4.2
57,La Maison de la Truffe,1498.0275206445835,19 place de la Madeleine,4.3
57,Mariette,642.3205748915058,24 rue Bosquet,4.8
57,Auguste,740.4079623055742,54 rue Bourgogne,4.5
57,Le Casse Noix,1363.2799638994068,56 rue de la Fédération,4.6
57,Jean Imbert au Plaza Athénée,657.5255087950314,,4.2
57,La Petite Chaise,1559.3720601617724,36 rue Grenelle,4.2
57,Fitzgerald,291.4032613046474,54 Boulevard de la Tour-Maubourg,4.1
57,Au Dernier Métro,1706.213150830124,70 boulevard de Grenelle,4.1
57,Divellec,138.32515571262584,18 rue Fabert,3.8
57,Truffes Folies,301.5335044202924,37 rue Malar,4.0
57,Carmine Café,1259.832436052603,73 avenue de Suffren,4.1
57,L'Auberge Bressane,528.4678865959123,16 avenue de la Motte Picquet,4.0
58,Bistrotters,820.0413645398394,9 rue Decrès,4.6
58,Neige d'Eté,1329.8810834992555,12 rue de l'Amiral Roussin,4.9
58,Le Bistrot d'Henri,1900.622066846335,16 rue Princesse,4.2
58,Chez Fernand,1883.8672819453802,13 rue Guisarde,4.1
58,Le Casse Noix,2079.564224212562,56 rue de la Fédération,4.6
58,Pietro,15.038466257008173,65 boulevard de Vaugirard,3.9
58,La Petite Chaise,1730.6516440946152,36 rue Grenelle,4.2
58,Aux Cerises,1987.3258357043867,47 avenue Suffren,4.5
58,Ciel de Paris,527.2837851145584,33 avenue du Maine,3.6
58,Restaurant Georgette,1304.4924262670866,44 rue d'Assas,4.6
58,Le Jeroboam,1257.8405224634982,72 rue Didot,4.7
58,Carmine Café,1652.9918529094425,73 avenue de Suffren,4.1
58,Aux Artistes,185.08434866574652,63 Rue Falguière,4.0
58,Café Louise,1931.7250283571368,155 bd Saint Germain,3.9
58,Chez Félicie,1110.6370419776315,174 avenue du Maine,3.9
58,Le Timbre,1139.356838054429,3 rue Sainte Beuve,4.5
58,Au Reveil du XV,365.6147292587028,108 rue Falguière,4.7
58,Le Petit Littré,827.1581165147271,16 rue Littré,4.3
58,Le Templier,192.13173656751457,25 bis rue Armorique,4.5
58,Les Deux Magots,1991.792153800664,6 place Saint-Germain des Prés,3.7
58,Le Plomb du Cantal,664.1261417093631,3 rue de la Gaîté,3.7
58,Au Coin Pasteur,163.48188454657029,59 bd Pasteur,3.9
58,Les Catacombes de Paris,1441.9383962050892,1 avenue du Colonel Henri Rol-Tanguy,4.2
58,Le Clos Y,503.62030066518656,27 avenue du Maine,4.8
58,D'Chez Eux,1484.3771686454434,2 ave de Lowendal,4.4
58,Les Fauves,575.1605849112252,33 boulevard Edgar Quinet,4.2
58,Moustache,1138.6935859878051,3 Rue Sainte Beuve,4.5
58,Le Comptoir,1811.3062949431517,18 avenue René Coty,4.4
58,Plume,968.4073829974732,24 rue Pierre Leroux,4.5
58,Monteverdi,1916.405727746175,5-7 rue Guisarde,4.1
58,Croccante,542.9473899480214,138 rue de Vaugirard,4.6
58,Boucherie Roulière,1824.1179704077026,24 rue des Canettes,4.0
58,Deux Cigales,1104.1324594772761,8 Rue Brea,4.3
58,L'Assiette,1002.6657050512059,181 rue du Château,4.1
58,Ayako-Teppanyaki,568.1192715150528,67 rue d'Ouest,4.0
58,Nagoya,645.2162889209056,58 boulevard du Montparnasse,3.8
58,Evi Evane,1879.8874726538074,10 rue Guisarde,4.3
58,Le Petit Baigneur,1157.2112526780998,10 rue de la Sablière,4.2
58,Je Thè...Me,1094.4021615005072,4 rue d'Alleray,4.2
58,Contre Allée,1473.3318369009744,83 ave Denfert-Rochereau,4.3
58,Chez Papa,1015.0955510728527,6 rue Gassendi,3.7
58,Café du Rendez-Vous,1402.4924521439027,2 ave du Général Leclerc,3.6
58,Les Artistes,1201.0135352831262,60 Rue Didot,3.8
58,Pastamore,668.1243171826932,39 boulevard du Montparnasse,4.3
58,Chat Mallows Café,545.1191150764553,30 rue des Volontaires,4.4
58,Le Cornichon,1051.135808756329,34 Rue Gassendi,4.5
58,Backstage Café,596.2931387765447,31 bis rue Gaîté,3.8
58,Le Café du Commerce,1615.648737843939,51 rue du Commerce,3.6
58,Le Baribal,499.9209490938613,186 rue Vaugirard,4.1
58,Café Pasteur,342.66737468003276,187 rue Vaugirard,4.7
59,Le Temps des Cerises,1676.198085220392,31 rue de la Cerisaie,4.4
59,Chez Fernand,1589.1209289594865,9 rue Christine,4.4
59,Au Père Louis,1013.8064822900334,38 rue Monsieur le Prince,4.0
59,Le Resto,267.6021633102023,8 rue Tournefort,4.6
59,Chez Mademoiselle,1639.4679455719343,16 rue Charlemagne,4.5
59,Arrivederci pizzeria ,361.0611465578755,47 rue Gay-Lussac,4.7
59,L'Estrapade,381.3684199038236,15 rue de l'Estrapade,4.7
59,Le Petit Prince de Paris,773.4859968924163,12 rue de Lanneau,3.9
59,Au Doux Raisin,477.7835875232679,29 rue Descartes,4.5
59,La Truffière,322.42557806171015,4 rue Blainville,4.0
59,Le Bistro V,462.3548070304203,56 bd de Port-Royal,5.0
59,BREIZH Café Odéon | La Crêpe Autrement,1316.565804211831,1 rue de l'Odéon,4.5
59,La Jacobine,1469.222074703385,59-61 rue Saint-André des Arts,4.5
59,Quartier Latin,381.20466808997855,1 Rue Mouffetard,4.5
59,Comme Chai Toi,1145.436260131954,13 quai de Montebello,4.5
59,Chez Margot,1650.6825210407687,25 bis bd Henri IV,4.3
59,Fish la Boissonnerie,1634.8019106321826,69 rue de Seine,4.2
59,Le Bistrot d'Henri,1554.3003893463545,16 rue Princesse,4.2
59,Kodawari Ramen,1638.5934136717701,29 rue Mazarine,4.3
59,Shakespeare and Company,1236.0052908566304,37 rue de la Bûcherie,4.5
59,Chez Fernand,1538.1517254687471,13 rue Guisarde,4.1
59,BocaMexa,190.46414528362234,127 rue Mouffetard,3.8
59,Sourire,1060.3782661189052,27 rue Galande,4.6
59,Café Saint-Régis,1367.4731120824492,6 rue Jean du Bellay,4.1
59,Semilla,1625.1265467218227,54 Rue Seine,4.2
59,Aux Arts Etc...,1146.884649300457,15 quai de Montebello,4.6
59,Sherry Butt,1732.4155151470447,20 rue Beautreillis,4.4
59,Ippudo Saint-Germain,1513.696437084782,14 rue Grégoire de Tours,4.0
59,L'Atelier Maître Albert,1064.6991476100875,1 Rue Maitre Albert,3.9
59,Le SweetSpot,101.68102050751244,108 rue Mouffetard,4.1
59,Le Christine,1540.3179275986852,1 rue Christine,4.1
59,La Cave à Vin,180.06159136643123,7 rue de l'Epée de Bois,4.4
59,Les Fous de L'Ile,1440.5403430845581,33 rue des Deux Ponts,4.1
59,Restaurant Georgette,1506.5248558414833,44 rue d'Assas,4.6
59,Le Procope,1459.8773226972685,13 rue de l'Ancienne Comédie,3.5
59,Le Coupe-Chou,776.8077195783625,11 rue de Lanneau,4.0
59,Le Village Monge,245.55752195745842,96 rue Monge,3.9
59,Freddy's,1650.4115261153938,54 rue de Seine,4.6
59,Le Saint-Médard,288.3010183059158,53 rue Censier,3.7
59,La Grande Cremerie,1528.5529245800178,8 rue Grégoire-de-Tours,4.5
59,Le Tournebièvre,1083.706288882737,65 quai de la Tournelle,4.7
59,Golosino,100.40561857169915,4 Square Vermenouze,4.4
59,La Forge,351.26058688699294,14 Rue Pascal,4.4
59,Café Louise,1817.7579115033936,155 bd Saint Germain,3.9
59,Crazy Pasta,334.044490385794,4 rue Blainville,4.7
59,Chez Lena et Mimile,21.706756307629902,32 rue Tournefort,3.5
59,L'Ilot Vache,1280.4988493749381,35 rue Saint-Louis en l'île,4.2
59,Il Etait un Square,1181.191066756992,54 rue Corvisart,4.8
59,Les Deux Magots,1759.729969152992,6 place Saint-Germain des Prés,3.7
59,Tour d'Argent,1044.1859905157205,15 quai de la Tournelle,3.9
60,Le Poincaré,1892.1850573795712,22 avenue Raymond Poincaré,3.9
60,Il Far'niente,368.75269550724556,44 rue des Perchamps,4.5
60,Le Pré Catelan,1793.0040358517626,Route de Suresnes,4.4
60,L'Astrance,1512.6163229324522,4 rue Beethoven,4.3
60,Bistrot 31,441.3796799371152,31 avenue Théophile Gautier,4.4
60,Mokus l'Ecureuil,1868.2508418411294,116 avenue Kléber,4.2
60,Comice,677.6616856970371,31 avenue de Versailles,4.7
60,Le Récepteur,535.1390157579303,3 avenue Théophile Gauthier,4.3
60,Hiramatsu,1944.3140014865783,52 rue de Longchamp,4.4
60,La Petite Tour,1278.817265386296,11 rue de la Tour,4.4
60,Pizzeria d'Auteuil,519.3051547501917,81 rue Jean de la Fontaine,3.8
60,Girafe,1825.0214994166327,1 place du Trocadéro,3.4
60,Le Polo,222.01774545772037,109 ave Mozart,3.3
60,Le Chalet des Iles,1317.1957547980837,14 chemin de Ceinture du Lac,3.8
60,Miniatures,677.6616856970371,31 ave de Versailles,4.6
60,NANAYA,14.89086133214618,81 ave Mozart 75016,3.6
60,Bon,935.0529473292299,25 rue de la Pompe,3.8
60,Café de l'Homme,1743.9868280440671,17 place du Trocadero,3.2
60,Le Passy,1299.4201105451548,2 rue de Passy,3.9
60,Le Congrès Auteuil,843.7589178098107,144 boulevard Exelmans,3.8
